user_id,date,category,transaction_type,amount_chf,profile
U0097,2025-01-06,transport,expense,129.28,balanced_user
U0097,2025-01-06,subscriptions,expense,6.48,balanced_user
U0097,2025-01-07,travel,expense,44.49,balanced_user
U0097,2025-01-08,transport,expense,79.0,balanced_user
U0097,2025-01-09,transport,expense,133.98,balanced_user
U0097,2025-01-09,shopping,expense,150.25,balanced_user
U0097,2025-01-11,subscriptions,expense,22.65,balanced_user
U0097,2025-01-12,travel,expense,242.75,balanced_user
U0097,2025-01-12,subscriptions,expense,95.37,balanced_user
U0097,2025-01-13,restaurants,expense,361.86,balanced_user
U0097,2025-01-15,travel,expense,58.64,balanced_user
U0097,2025-01-16,restaurants,expense,32.65,balanced_user
U0097,2025-01-16,debt_payment,expense,597.29,balanced_user
U0097,2025-01-17,subscriptions,expense,26.51,balanced_user
U0097,2025-01-17,savings_transfer,savings,699.92,balanced_user
U0097,2025-01-18,shopping,expense,3.6,balanced_user
U0097,2025-01-18,shopping,expense,111.2,balanced_user
U0097,2025-01-19,groceries,expense,70.8,balanced_user
U0097,2025-01-20,insurance,expense,369.43,balanced_user
U0097,2025-01-20,shopping,expense,40.46,balanced_user
U0097,2025-01-21,rent,expense,2250.35,balanced_user
U0097,2025-01-21,groceries,expense,7.21,balanced_user
U0097,2025-01-21,restaurants,expense,13.82,balanced_user
U0097,2025-01-24,transport,expense,76.01,balanced_user
U0097,2025-01-24,travel,expense,6.28,balanced_user
U0097,2025-01-26,groceries,expense,118.32,balanced_user
U0097,2025-01-26,subscriptions,expense,2.9,balanced_user
U0097,2025-01-27,shopping,expense,23.58,balanced_user
U0097,2025-02-01,salary,income,6217.04,balanced_user
U0097,2025-02-02,subscriptions,expense,29.13,balanced_user
U0097,2025-02-03,rent,expense,2369.76,balanced_user
U0097,2025-02-03,insurance,expense,427.68,balanced_user
U0097,2025-02-05,shopping,expense,231.93,balanced_user
U0097,2025-02-06,transport,expense,99.2,balanced_user
U0097,2025-02-06,restaurants,expense,17.72,balanced_user
U0097,2025-02-08,savings_transfer,savings,658.18,balanced_user
U0097,2025-02-09,subscriptions,expense,24.96,balanced_user
U0097,2025-02-10,transport,expense,35.69,balanced_user
U0097,2025-02-12,transport,expense,5.55,balanced_user
U0097,2025-02-12,shopping,expense,200.71,balanced_user
U0097,2025-02-13,subscriptions,expense,11.93,balanced_user
U0097,2025-02-13,subscriptions,expense,1.08,balanced_user
U0097,2025-02-14,groceries,expense,116.23,balanced_user
U0097,2025-02-14,transport,expense,36.69,balanced_user
U0097,2025-02-14,travel,expense,224.04,balanced_user
U0097,2025-02-15,transport,expense,117.39,balanced_user
U0097,2025-02-16,restaurants,expense,154.4,balanced_user
U0097,2025-02-16,subscriptions,expense,10.24,balanced_user
U0097,2025-02-16,debt_payment,expense,465.35,balanced_user
U0097,2025-02-17,transport,expense,12.43,balanced_user
U0097,2025-02-20,subscriptions,expense,29.05,balanced_user
U0097,2025-02-22,transport,expense,61.63,balanced_user
U0097,2025-02-22,travel,expense,131.77,balanced_user
U0097,2025-02-23,groceries,expense,613.44,balanced_user
U0097,2025-02-25,groceries,expense,80.3,balanced_user
U0097,2025-02-26,restaurants,expense,144.25,balanced_user
U0097,2025-03-02,rent,expense,2539.67,balanced_user
U0097,2025-03-02,transport,expense,161.19,balanced_user
U0097,2025-03-04,salary,income,7005.94,balanced_user
U0097,2025-03-04,savings_transfer,savings,703.37,balanced_user
U0097,2025-03-05,groceries,expense,238.37,balanced_user
U0097,2025-03-05,shopping,expense,299.75,balanced_user
U0097,2025-03-07,subscriptions,expense,4.34,balanced_user
U0097,2025-03-09,travel,expense,131.51,balanced_user
U0097,2025-03-10,shopping,expense,176.65,balanced_user
U0097,2025-03-10,subscriptions,expense,65.72,balanced_user
U0097,2025-03-12,groceries,expense,400.77,balanced_user
U0097,2025-03-12,travel,expense,160.93,balanced_user
U0097,2025-03-13,restaurants,expense,202.67,balanced_user
U0097,2025-03-15,insurance,expense,420.39,balanced_user
U0097,2025-03-15,groceries,expense,332.39,balanced_user
U0097,2025-03-17,debt_payment,expense,612.35,balanced_user
U0097,2025-03-19,transport,expense,100.15,balanced_user
U0097,2025-03-19,subscriptions,expense,23.43,balanced_user
U0097,2025-03-19,subscriptions,expense,35.85,balanced_user
U0097,2025-03-20,subscriptions,expense,7.65,balanced_user
U0097,2025-03-21,shopping,expense,90.79,balanced_user
U0097,2025-03-27,transport,expense,29.04,balanced_user
U0097,2025-03-28,restaurants,expense,166.18,balanced_user
U0097,2025-03-28,travel,expense,59.8,balanced_user
U0097,2025-04-03,shopping,expense,194.63,balanced_user
U0097,2025-04-04,salary,income,5271.34,balanced_user
U0097,2025-04-04,groceries,expense,3.68,balanced_user
U0097,2025-04-04,shopping,expense,109.43,balanced_user
U0097,2025-04-04,travel,expense,52.71,balanced_user
U0097,2025-04-08,groceries,expense,49.2,balanced_user
U0097,2025-04-08,debt_payment,expense,380.2,balanced_user
U0097,2025-04-09,restaurants,expense,40.68,balanced_user
U0097,2025-04-09,restaurants,expense,66.97,balanced_user
U0097,2025-04-09,restaurants,expense,52.86,balanced_user
U0097,2025-04-09,travel,expense,25.89,balanced_user
U0097,2025-04-10,shopping,expense,93.4,balanced_user
U0097,2025-04-10,travel,expense,175.38,balanced_user
U0097,2025-04-16,groceries,expense,427.76,balanced_user
U0097,2025-04-19,rent,expense,1895.38,balanced_user
U0097,2025-04-19,transport,expense,50.24,balanced_user
U0097,2025-04-19,restaurants,expense,58.15,balanced_user
U0097,2025-04-19,savings_transfer,savings,395.83,balanced_user
U0097,2025-04-21,insurance,expense,329.24,balanced_user
U0097,2025-04-21,groceries,expense,16.22,balanced_user
U0097,2025-04-21,transport,expense,306.15,balanced_user
U0097,2025-04-21,restaurants,expense,46.53,balanced_user
U0097,2025-04-21,subscriptions,expense,96.67,balanced_user
U0097,2025-04-23,groceries,expense,68.68,balanced_user
U0097,2025-04-23,transport,expense,8.58,balanced_user
U0097,2025-04-23,shopping,expense,11.54,balanced_user
U0097,2025-04-27,subscriptions,expense,24.5,balanced_user
U0097,2025-05-02,rent,expense,2600.71,balanced_user
U0097,2025-05-02,groceries,expense,413.02,balanced_user
U0097,2025-05-02,transport,expense,26.71,balanced_user
U0097,2025-05-03,salary,income,7320.45,balanced_user
U0097,2025-05-04,travel,expense,7.52,balanced_user
U0097,2025-05-05,shopping,expense,132.5,balanced_user
U0097,2025-05-05,shopping,expense,163.49,balanced_user
U0097,2025-05-05,travel,expense,93.61,balanced_user
U0097,2025-05-06,groceries,expense,150.99,balanced_user
U0097,2025-05-06,shopping,expense,254.08,balanced_user
U0097,2025-05-08,groceries,expense,150.86,balanced_user
U0097,2025-05-09,restaurants,expense,69.65,balanced_user
U0097,2025-05-09,shopping,expense,48.62,balanced_user
U0097,2025-05-09,subscriptions,expense,76.05,balanced_user
U0097,2025-05-10,travel,expense,109.06,balanced_user
U0097,2025-05-11,restaurants,expense,138.01,balanced_user
U0097,2025-05-12,insurance,expense,539.74,balanced_user
U0097,2025-05-13,groceries,expense,209.23,balanced_user
U0097,2025-05-13,groceries,expense,31.36,balanced_user
U0097,2025-05-13,restaurants,expense,214.99,balanced_user
U0097,2025-05-14,shopping,expense,1.58,balanced_user
U0097,2025-05-15,groceries,expense,82.72,balanced_user
U0097,2025-05-15,travel,expense,64.61,balanced_user
U0097,2025-05-15,travel,expense,10.87,balanced_user
U0097,2025-05-16,restaurants,expense,25.49,balanced_user
U0097,2025-05-17,transport,expense,86.72,balanced_user
U0097,2025-05-18,transport,expense,48.4,balanced_user
U0097,2025-05-20,debt_payment,expense,492.66,balanced_user
U0097,2025-05-21,travel,expense,21.91,balanced_user
U0097,2025-05-22,transport,expense,10.5,balanced_user
U0097,2025-05-22,shopping,expense,9.71,balanced_user
U0097,2025-05-24,savings_transfer,savings,892.35,balanced_user
U0097,2025-05-25,transport,expense,166.46,balanced_user
U0097,2025-05-25,restaurants,expense,116.27,balanced_user
U0097,2025-05-28,subscriptions,expense,85.19,balanced_user
U0097,2025-06-02,restaurants,expense,7.37,balanced_user
U0097,2025-06-03,salary,income,5422.21,balanced_user
U0097,2025-06-03,restaurants,expense,40.49,balanced_user
U0097,2025-06-03,shopping,expense,108.48,balanced_user
U0097,2025-06-03,travel,expense,86.41,balanced_user
U0097,2025-06-06,travel,expense,107.13,balanced_user
U0097,2025-06-06,savings_transfer,savings,235.74,balanced_user
U0097,2025-06-09,shopping,expense,201.38,balanced_user
U0097,2025-06-11,transport,expense,200.94,balanced_user
U0097,2025-06-11,travel,expense,4.92,balanced_user
U0097,2025-06-12,restaurants,expense,160.82,balanced_user
U0097,2025-06-12,restaurants,expense,89.28,balanced_user
U0097,2025-06-12,subscriptions,expense,21.43,balanced_user
U0097,2025-06-12,debt_payment,expense,480.61,balanced_user
U0097,2025-06-14,insurance,expense,269.46,balanced_user
U0097,2025-06-14,shopping,expense,69.59,balanced_user
U0097,2025-06-16,restaurants,expense,115.29,balanced_user
U0097,2025-06-17,shopping,expense,27.33,balanced_user
U0097,2025-06-17,shopping,expense,30.88,balanced_user
U0097,2025-06-19,rent,expense,1866.17,balanced_user
U0097,2025-06-20,travel,expense,68.99,balanced_user
U0097,2025-06-21,subscriptions,expense,23.73,balanced_user
U0097,2025-06-21,subscriptions,expense,72.59,balanced_user
U0097,2025-06-22,groceries,expense,220.96,balanced_user
U0097,2025-06-22,groceries,expense,342.86,balanced_user
U0097,2025-06-26,groceries,expense,54.52,balanced_user
U0097,2025-06-26,transport,expense,74.86,balanced_user
U0097,2025-06-26,transport,expense,92.93,balanced_user
U0097,2025-06-27,groceries,expense,90.98,balanced_user
U0097,2025-06-27,travel,expense,37.11,balanced_user
U0097,2025-06-28,travel,expense,35.55,balanced_user
U0097,2025-07-03,salary,income,6210.37,balanced_user
U0097,2025-07-05,transport,expense,243.95,balanced_user
U0097,2025-07-06,restaurants,expense,196.32,balanced_user
U0097,2025-07-06,shopping,expense,226.08,balanced_user
U0097,2025-07-06,savings_transfer,savings,550.25,balanced_user
U0097,2025-07-08,shopping,expense,205.51,balanced_user
U0097,2025-07-08,travel,expense,31.59,balanced_user
U0097,2025-07-09,travel,expense,36.07,balanced_user
U0097,2025-07-09,travel,expense,77.77,balanced_user
U0097,2025-07-10,insurance,expense,365.4,balanced_user
U0097,2025-07-10,shopping,expense,76.85,balanced_user
U0097,2025-07-12,groceries,expense,71.73,balanced_user
U0097,2025-07-16,shopping,expense,72.12,balanced_user
U0097,2025-07-16,debt_payment,expense,537.91,balanced_user
U0097,2025-07-17,restaurants,expense,253.64,balanced_user
U0097,2025-07-17,shopping,expense,15.01,balanced_user
U0097,2025-07-17,shopping,expense,2.79,balanced_user
U0097,2025-07-17,travel,expense,8.39,balanced_user
U0097,2025-07-19,transport,expense,120.04,balanced_user
U0097,2025-07-22,subscriptions,expense,35.93,balanced_user
U0097,2025-07-23,restaurants,expense,66.1,balanced_user
U0097,2025-07-23,travel,expense,16.62,balanced_user
U0097,2025-07-23,subscriptions,expense,67.36,balanced_user
U0097,2025-07-25,rent,expense,2129.56,balanced_user
U0097,2025-07-28,groceries,expense,698.59,balanced_user
U0097,2025-08-01,salary,income,6869.96,balanced_user
U0097,2025-08-03,transport,expense,38.89,balanced_user
U0097,2025-08-03,transport,expense,85.27,balanced_user
U0097,2025-08-04,shopping,expense,127.19,balanced_user
U0097,2025-08-04,subscriptions,expense,15.21,balanced_user
U0097,2025-08-04,subscriptions,expense,30.64,balanced_user
U0097,2025-08-05,groceries,expense,148.96,balanced_user
U0097,2025-08-05,groceries,expense,6.81,balanced_user
U0097,2025-08-05,restaurants,expense,70.8,balanced_user
U0097,2025-08-05,restaurants,expense,70.33,balanced_user
U0097,2025-08-08,restaurants,expense,180.51,balanced_user
U0097,2025-08-08,shopping,expense,168.63,balanced_user
U0097,2025-08-08,savings_transfer,savings,767.95,balanced_user
U0097,2025-08-10,transport,expense,12.81,balanced_user
U0097,2025-08-10,travel,expense,99.95,balanced_user
U0097,2025-08-11,groceries,expense,187.55,balanced_user
U0097,2025-08-11,transport,expense,20.1,balanced_user
U0097,2025-08-12,restaurants,expense,140.42,balanced_user
U0097,2025-08-12,subscriptions,expense,12.93,balanced_user
U0097,2025-08-13,travel,expense,9.24,balanced_user
U0097,2025-08-14,insurance,expense,455.21,balanced_user
U0097,2025-08-16,subscriptions,expense,12.22,balanced_user
U0097,2025-08-17,subscriptions,expense,3.15,balanced_user
U0097,2025-08-17,debt_payment,expense,541.39,balanced_user
U0097,2025-08-19,restaurants,expense,96.24,balanced_user
U0097,2025-08-20,travel,expense,10.9,balanced_user
U0097,2025-08-22,travel,expense,24.75,balanced_user
U0097,2025-08-22,travel,expense,97.81,balanced_user
U0097,2025-08-23,rent,expense,2536.59,balanced_user
U0097,2025-08-23,groceries,expense,85.72,balanced_user
U0097,2025-08-23,groceries,expense,250.41,balanced_user
U0097,2025-08-24,groceries,expense,111.25,balanced_user
U0097,2025-08-24,shopping,expense,303.83,balanced_user
U0097,2025-08-24,subscriptions,expense,24.58,balanced_user
U0097,2025-08-26,travel,expense,41.73,balanced_user
U0097,2025-08-27,groceries,expense,1.06,balanced_user
U0097,2025-08-27,transport,expense,90.09,balanced_user
U0097,2025-08-27,transport,expense,81.11,balanced_user
U0097,2025-08-27,travel,expense,56.43,balanced_user
U0097,2025-08-28,transport,expense,5.86,balanced_user
U0097,2025-08-28,subscriptions,expense,0.6,balanced_user
U0097,2025-09-02,travel,expense,9.5,balanced_user
U0097,2025-09-04,salary,income,7450.76,balanced_user
U0097,2025-09-04,transport,expense,93.81,balanced_user
U0097,2025-09-04,shopping,expense,76.26,balanced_user
U0097,2025-09-04,subscriptions,expense,10.09,balanced_user
U0097,2025-09-07,restaurants,expense,113.64,balanced_user
U0097,2025-09-07,shopping,expense,79.55,balanced_user
U0097,2025-09-07,subscriptions,expense,11.04,balanced_user
U0097,2025-09-09,insurance,expense,546.45,balanced_user
U0097,2025-09-09,groceries,expense,1.09,balanced_user
U0097,2025-09-11,subscriptions,expense,30.21,balanced_user
U0097,2025-09-12,transport,expense,67.18,balanced_user
U0097,2025-09-12,transport,expense,86.24,balanced_user
U0097,2025-09-12,travel,expense,23.95,balanced_user
U0097,2025-09-12,travel,expense,25.89,balanced_user
U0097,2025-09-13,restaurants,expense,31.33,balanced_user
U0097,2025-09-14,shopping,expense,86.67,balanced_user
U0097,2025-09-15,shopping,expense,5.54,balanced_user
U0097,2025-09-17,transport,expense,86.23,balanced_user
U0097,2025-09-17,shopping,expense,184.44,balanced_user
U0097,2025-09-17,travel,expense,98.78,balanced_user
U0097,2025-09-17,savings_transfer,savings,985.69,balanced_user
U0097,2025-09-18,restaurants,expense,28.66,balanced_user
U0097,2025-09-20,groceries,expense,22.79,balanced_user
U0097,2025-09-21,transport,expense,39.62,balanced_user
U0097,2025-09-21,restaurants,expense,33.09,balanced_user
U0097,2025-09-22,groceries,expense,51.77,balanced_user
U0097,2025-09-22,restaurants,expense,171.21,balanced_user
U0097,2025-09-22,restaurants,expense,180.49,balanced_user
U0097,2025-09-22,shopping,expense,30.1,balanced_user
U0097,2025-09-23,subscriptions,expense,18.73,balanced_user
U0097,2025-09-24,rent,expense,2789.52,balanced_user
U0097,2025-09-24,travel,expense,13.75,balanced_user
U0097,2025-09-24,travel,expense,192.31,balanced_user
U0097,2025-09-24,debt_payment,expense,688.29,balanced_user
U0097,2025-09-25,groceries,expense,108.56,balanced_user
U0097,2025-09-25,subscriptions,expense,10.6,balanced_user
U0097,2025-09-26,groceries,expense,144.45,balanced_user
U0097,2025-09-26,groceries,expense,161.52,balanced_user
U0097,2025-09-28,groceries,expense,182.37,balanced_user
U0097,2025-09-28,travel,expense,22.82,balanced_user
U0097,2025-09-28,subscriptions,expense,32.94,balanced_user
U0097,2025-10-01,salary,income,5383.26,balanced_user
U0097,2025-10-02,shopping,expense,116.24,balanced_user
U0097,2025-10-02,subscriptions,expense,28.3,balanced_user
U0097,2025-10-04,restaurants,expense,212.14,balanced_user
U0097,2025-10-05,groceries,expense,350.63,balanced_user
U0097,2025-10-05,transport,expense,91.83,balanced_user
U0097,2025-10-05,transport,expense,9.12,balanced_user
U0097,2025-10-05,restaurants,expense,2.31,balanced_user
U0097,2025-10-06,transport,expense,71.18,balanced_user
U0097,2025-10-07,travel,expense,276.58,balanced_user
U0097,2025-10-09,groceries,expense,192.84,balanced_user
U0097,2025-10-09,shopping,expense,58.47,balanced_user
U0097,2025-10-09,debt_payment,expense,488.68,balanced_user
U0097,2025-10-10,insurance,expense,374.11,balanced_user
U0097,2025-10-11,restaurants,expense,10.5,balanced_user
U0097,2025-10-11,shopping,expense,11.56,balanced_user
U0097,2025-10-12,groceries,expense,75.86,balanced_user
U0097,2025-10-13,shopping,expense,88.51,balanced_user
U0097,2025-10-14,groceries,expense,134.14,balanced_user
U0097,2025-10-18,rent,expense,1937.99,balanced_user
U0097,2025-10-18,transport,expense,48.41,balanced_user
U0097,2025-10-18,transport,expense,10.02,balanced_user
U0097,2025-10-18,transport,expense,9.81,balanced_user
U0097,2025-10-19,restaurants,expense,98.61,balanced_user
U0097,2025-10-19,shopping,expense,115.7,balanced_user
U0097,2025-10-20,subscriptions,expense,24.44,balanced_user
U0097,2025-10-21,transport,expense,13.4,balanced_user
U0097,2025-10-25,subscriptions,expense,18.53,balanced_user
U0097,2025-10-26,travel,expense,48.0,balanced_user
U0097,2025-10-26,subscriptions,expense,2.02,balanced_user
U0097,2025-10-26,savings_transfer,savings,280.86,balanced_user
U0097,2025-11-02,groceries,expense,638.2,balanced_user
U0097,2025-11-02,transport,expense,98.65,balanced_user
U0097,2025-11-02,shopping,expense,10.71,balanced_user
U0097,2025-11-03,salary,income,8232.68,balanced_user
U0097,2025-11-03,restaurants,expense,64.0,balanced_user
U0097,2025-11-05,subscriptions,expense,46.17,balanced_user
U0097,2025-11-05,subscriptions,expense,0.41,balanced_user
U0097,2025-11-05,debt_payment,expense,647.18,balanced_user
U0097,2025-11-06,restaurants,expense,211.91,balanced_user
U0097,2025-11-07,shopping,expense,38.51,balanced_user
U0097,2025-11-07,subscriptions,expense,35.94,balanced_user
U0097,2025-11-11,shopping,expense,155.3,balanced_user
U0097,2025-11-12,transport,expense,388.96,balanced_user
U0097,2025-11-13,rent,expense,2939.87,balanced_user
U0097,2025-11-13,restaurants,expense,169.64,balanced_user
U0097,2025-11-13,restaurants,expense,129.26,balanced_user
U0097,2025-11-14,travel,expense,250.87,balanced_user
U0097,2025-11-14,travel,expense,42.99,balanced_user
U0097,2025-11-14,subscriptions,expense,0.49,balanced_user
U0097,2025-11-14,subscriptions,expense,31.77,balanced_user
U0097,2025-11-14,savings_transfer,savings,834.26,balanced_user
U0097,2025-11-15,travel,expense,100.4,balanced_user
U0097,2025-11-16,shopping,expense,72.71,balanced_user
U0097,2025-11-17,travel,expense,43.42,balanced_user
U0097,2025-11-17,travel,expense,28.29,balanced_user
U0097,2025-11-18,restaurants,expense,60.92,balanced_user
U0097,2025-11-19,shopping,expense,10.65,balanced_user
U0097,2025-11-20,shopping,expense,37.6,balanced_user
U0097,2025-11-21,travel,expense,31.98,balanced_user
U0097,2025-11-22,groceries,expense,95.57,balanced_user
U0097,2025-11-22,transport,expense,90.2,balanced_user
U0097,2025-11-23,subscriptions,expense,10.19,balanced_user
U0097,2025-11-24,subscriptions,expense,38.58,balanced_user
U0097,2025-11-25,groceries,expense,354.13,balanced_user
U0097,2025-11-25,shopping,expense,192.32,balanced_user
U0097,2025-11-27,insurance,expense,502.26,balanced_user
U0097,2025-11-28,groceries,expense,82.55,balanced_user
U0097,2025-12-01,salary,income,6530.0,balanced_user
U0097,2025-12-02,insurance,expense,381.37,balanced_user
U0097,2025-12-02,restaurants,expense,67.65,balanced_user
U0097,2025-12-03,groceries,expense,422.07,balanced_user
U0097,2025-12-03,subscriptions,expense,12.15,balanced_user
U0097,2025-12-04,groceries,expense,409.82,balanced_user
U0097,2025-12-04,debt_payment,expense,623.66,balanced_user
U0097,2025-12-05,transport,expense,132.06,balanced_user
U0097,2025-12-05,restaurants,expense,138.02,balanced_user
U0097,2025-12-07,restaurants,expense,102.07,balanced_user
U0097,2025-12-09,rent,expense,2235.68,balanced_user
U0097,2025-12-11,subscriptions,expense,36.02,balanced_user
U0097,2025-12-12,transport,expense,8.41,balanced_user
U0097,2025-12-12,transport,expense,11.02,balanced_user
U0097,2025-12-12,subscriptions,expense,8.5,balanced_user
U0097,2025-12-13,transport,expense,40.38,balanced_user
U0097,2025-12-14,travel,expense,99.7,balanced_user
U0097,2025-12-14,subscriptions,expense,22.59,balanced_user
U0097,2025-12-16,shopping,expense,21.11,balanced_user
U0097,2025-12-19,restaurants,expense,30.67,balanced_user
U0097,2025-12-20,transport,expense,57.69,balanced_user
U0097,2025-12-21,travel,expense,92.69,balanced_user
U0097,2025-12-22,shopping,expense,236.06,balanced_user
U0097,2025-12-23,shopping,expense,32.23,balanced_user
U0097,2025-12-24,shopping,expense,38.14,balanced_user
U0097,2025-12-24,subscriptions,expense,13.18,balanced_user
U0097,2025-12-25,shopping,expense,3.32,balanced_user
U0097,2025-12-25,shopping,expense,109.91,balanced_user
U0097,2025-12-25,travel,expense,90.88,balanced_user
U0097,2025-12-26,transport,expense,44.92,balanced_user
U0097,2025-12-26,shopping,expense,35.2,balanced_user
U0097,2025-12-28,transport,expense,54.61,balanced_user
U0097,2025-12-28,savings_transfer,savings,547.49,balanced_user
U0098,2025-01-02,salary,income,6146.03,high_discretionary
U0098,2025-01-02,groceries,expense,678.8,high_discretionary
U0098,2025-01-02,transport,expense,8.23,high_discretionary
U0098,2025-01-02,restaurants,expense,245.31,high_discretionary
U0098,2025-01-05,transport,expense,1.98,high_discretionary
U0098,2025-01-05,subscriptions,expense,140.13,high_discretionary
U0098,2025-01-05,debt_payment,expense,416.35,high_discretionary
U0098,2025-01-07,transport,expense,35.73,high_discretionary
U0098,2025-01-07,travel,expense,313.33,high_discretionary
U0098,2025-01-08,shopping,expense,403.09,high_discretionary
U0098,2025-01-09,restaurants,expense,105.06,high_discretionary
U0098,2025-01-10,transport,expense,85.0,high_discretionary
U0098,2025-01-10,travel,expense,41.52,high_discretionary
U0098,2025-01-11,shopping,expense,203.02,high_discretionary
U0098,2025-01-11,subscriptions,expense,19.74,high_discretionary
U0098,2025-01-11,subscriptions,expense,9.29,high_discretionary
U0098,2025-01-13,rent,expense,1978.52,high_discretionary
U0098,2025-01-13,shopping,expense,93.63,high_discretionary
U0098,2025-01-14,transport,expense,13.59,high_discretionary
U0098,2025-01-14,transport,expense,78.23,high_discretionary
U0098,2025-01-18,travel,expense,61.97,high_discretionary
U0098,2025-01-21,insurance,expense,289.93,high_discretionary
U0098,2025-01-21,restaurants,expense,29.75,high_discretionary
U0098,2025-01-21,restaurants,expense,242.14,high_discretionary
U0098,2025-01-24,groceries,expense,33.65,high_discretionary
U0098,2025-01-25,transport,expense,106.27,high_discretionary
U0098,2025-01-25,travel,expense,56.97,high_discretionary
U0098,2025-01-25,subscriptions,expense,13.41,high_discretionary
U0098,2025-01-25,savings_transfer,savings,366.21,high_discretionary
U0098,2025-01-26,subscriptions,expense,21.98,high_discretionary
U0098,2025-01-26,subscriptions,expense,7.99,high_discretionary
U0098,2025-01-27,groceries,expense,17.74,high_discretionary
U0098,2025-01-27,subscriptions,expense,17.35,high_discretionary
U0098,2025-01-28,groceries,expense,13.02,high_discretionary
U0098,2025-02-02,salary,income,5793.04,high_discretionary
U0098,2025-02-02,rent,expense,1843.85,high_discretionary
U0098,2025-02-02,travel,expense,92.89,high_discretionary
U0098,2025-02-05,transport,expense,27.7,high_discretionary
U0098,2025-02-05,travel,expense,71.47,high_discretionary
U0098,2025-02-06,transport,expense,41.71,high_discretionary
U0098,2025-02-06,shopping,expense,219.91,high_discretionary
U0098,2025-02-07,groceries,expense,226.58,high_discretionary
U0098,2025-02-07,travel,expense,127.74,high_discretionary
U0098,2025-02-09,restaurants,expense,137.03,high_discretionary
U0098,2025-02-10,subscriptions,expense,52.71,high_discretionary
U0098,2025-02-10,subscriptions,expense,17.67,high_discretionary
U0098,2025-02-11,subscriptions,expense,48.36,high_discretionary
U0098,2025-02-12,transport,expense,41.82,high_discretionary
U0098,2025-02-12,restaurants,expense,14.05,high_discretionary
U0098,2025-02-12,restaurants,expense,86.36,high_discretionary
U0098,2025-02-13,travel,expense,19.83,high_discretionary
U0098,2025-02-13,debt_payment,expense,376.55,high_discretionary
U0098,2025-02-14,transport,expense,80.9,high_discretionary
U0098,2025-02-15,insurance,expense,267.02,high_discretionary
U0098,2025-02-16,transport,expense,36.5,high_discretionary
U0098,2025-02-16,restaurants,expense,49.48,high_discretionary
U0098,2025-02-16,shopping,expense,231.75,high_discretionary
U0098,2025-02-17,groceries,expense,78.22,high_discretionary
U0098,2025-02-18,groceries,expense,29.27,high_discretionary
U0098,2025-02-19,groceries,expense,198.24,high_discretionary
U0098,2025-02-20,shopping,expense,92.43,high_discretionary
U0098,2025-02-21,transport,expense,227.47,high_discretionary
U0098,2025-02-22,groceries,expense,112.07,high_discretionary
U0098,2025-02-27,groceries,expense,199.79,high_discretionary
U0098,2025-02-28,restaurants,expense,224.3,high_discretionary
U0098,2025-02-28,shopping,expense,223.7,high_discretionary
U0098,2025-03-04,salary,income,8075.12,high_discretionary
U0098,2025-03-04,subscriptions,expense,125.0,high_discretionary
U0098,2025-03-04,subscriptions,expense,83.68,high_discretionary
U0098,2025-03-05,restaurants,expense,121.01,high_discretionary
U0098,2025-03-06,rent,expense,2686.91,high_discretionary
U0098,2025-03-09,shopping,expense,556.15,high_discretionary
U0098,2025-03-10,travel,expense,34.96,high_discretionary
U0098,2025-03-10,travel,expense,72.91,high_discretionary
U0098,2025-03-12,groceries,expense,15.21,high_discretionary
U0098,2025-03-12,travel,expense,8.17,high_discretionary
U0098,2025-03-13,groceries,expense,226.9,high_discretionary
U0098,2025-03-14,transport,expense,163.62,high_discretionary
U0098,2025-03-14,transport,expense,218.51,high_discretionary
U0098,2025-03-14,shopping,expense,95.43,high_discretionary
U0098,2025-03-15,groceries,expense,403.36,high_discretionary
U0098,2025-03-16,groceries,expense,285.37,high_discretionary
U0098,2025-03-16,travel,expense,42.37,high_discretionary
U0098,2025-03-17,travel,expense,43.19,high_discretionary
U0098,2025-03-17,debt_payment,expense,552.9,high_discretionary
U0098,2025-03-19,insurance,expense,468.31,high_discretionary
U0098,2025-03-19,restaurants,expense,695.06,high_discretionary
U0098,2025-03-21,travel,expense,26.4,high_discretionary
U0098,2025-03-24,groceries,expense,7.19,high_discretionary
U0098,2025-03-25,groceries,expense,131.13,high_discretionary
U0098,2025-03-25,travel,expense,176.64,high_discretionary
U0098,2025-03-27,groceries,expense,20.0,high_discretionary
U0098,2025-03-28,restaurants,expense,131.46,high_discretionary
U0098,2025-03-28,shopping,expense,236.59,high_discretionary
U0098,2025-03-28,savings_transfer,savings,135.79,high_discretionary
U0098,2025-04-03,salary,income,8547.28,high_discretionary
U0098,2025-04-03,shopping,expense,158.53,high_discretionary
U0098,2025-04-04,insurance,expense,546.9,high_discretionary
U0098,2025-04-04,travel,expense,290.67,high_discretionary
U0098,2025-04-04,savings_transfer,savings,291.12,high_discretionary
U0098,2025-04-07,restaurants,expense,591.66,high_discretionary
U0098,2025-04-07,subscriptions,expense,171.21,high_discretionary
U0098,2025-04-09,rent,expense,2907.27,high_discretionary
U0098,2025-04-09,travel,expense,36.49,high_discretionary
U0098,2025-04-10,groceries,expense,544.27,high_discretionary
U0098,2025-04-10,transport,expense,181.15,high_discretionary
U0098,2025-04-12,travel,expense,140.1,high_discretionary
U0098,2025-04-13,restaurants,expense,184.93,high_discretionary
U0098,2025-04-14,groceries,expense,138.68,high_discretionary
